affected_flow_count,algorithm_used,candidate_route_generation_ms,celf_wall_ms,conversion_ms,diagnostic,endpoint_a,endpoint_b,fault_id,feasible,gzip_bytes,h2s_wall_ms,peak_rss_bytes,pf_to_p0_runtime_ratio,profile_bytes,profile_hash,profile_normalization_ms,quantile_bin,repeat,scenario_id,scheduled_flow_ratio,scheduling_ms,semantic_profile_hash,semantic_valid,status,total_backend_ms,verification_ms
1,H2S,0.257485,0,8.38194,,sw0059,sw0060,l_sw0059_sw0060,True,207024,47.254709,22327296,0.5183772441085737,2477277,7dddf8e87afdd9bd7ac949488a2ddde99eb05b818aec3df992507d1a2853b063,20.890068,0,,F150_TT750,1.0,46.997223999999996,19779922d26e472a7376015f7a8871dc38fceb2ad2dd75b3b909626bc4d8dd59,True,SUCCESS_H2S,186.676655,80.856479
1,H2S,0.25748299999999996,0,8.455676,,sw0077,sw0078,l_sw0077_sw0078,True,207023,46.973596,22216704,0.505031712160074,2477245,be5fd5bfebd770d3ddabfe66b301bc4f40b2d445732d24b1a2a9fdf60bcc6557,19.146349,0,,F150_TT750,1.0,46.716113,97866f833e541397b03dac6e35fd0af653e50d7d27f58eaa254e3ed520ab4802,True,SUCCESS_H2S,181.870697,78.769567
1,H2S,0.250324,0,8.148949,,sw0095,sw0096,l_sw0095_sw0096,True,207023,51.176291,22212608,0.5024778504164392,2477243,6f4091a50a53f210f278dd8892ff178c94c8dedeba335ecfe9cf27ba9aa50f0e,20.822134,0,,F150_TT750,1.0,50.925967,20dfd1b763775757789f18a3adf1ca3291c3ed4c5edc1b1e4925600f7390dada,True,SUCCESS_H2S,180.951007,73.335056
2,H2S,0.34247900000000003,0,7.898784,,sw0040,sw0041,l_sw0040_sw0041,True,206992,45.853641,22159360,0.49294127931287285,2477942,4b67b00e744a4fee9147706a77e694877658ee2f07e63b3b499220018e26ce4d,20.433704,0,,F150_TT750,1.0,45.511162000000006,0696f007022825207b4a320a359cc16dbce2f6d57a8225ff2a0efebcc56aa691,True,SUCCESS_H2S,177.516722,74.325302
2,H2S,0.321562,0,7.954445,,sw0050,sw0051,l_sw0050_sw0051,True,207054,45.895222,22327296,0.5220312665831346,2477662,0329695aa38e2661b3c3153d9ff74bc9992cb69070d7a0ac5921fcf4fdf7f128,33.64188,1,,F150_TT750,1.0,45.57366,25b615b9eb91b4515e1545fce6bc25203d1255f952f9013129be2ad7b201dc2b,True,SUCCESS_H2S,187.992532,73.153407
3,H2S,0.427935,0,8.135962,,sw0080,sw0081,l_sw0080_sw0081,True,207081,47.233803,22220800,0.49669870418361917,2477630,1c6319dfbd50cd3f62497330ad5ffab808c1bb36a6ae540d3a60c8a6b2e0a0a0,19.061308,1,,F150_TT750,1.0,46.805868000000004,e410cc9b551f7c8ef7a29fadf081bcd807b316f00abb0f84e3ee22cbbcbce0ff,True,SUCCESS_H2S,178.869836,74.849434
7,H2S,0.7937690000000001,0,7.944078,,sw0012,sw0014,l_sw0012_sw0014,True,207096,46.036222,22188032,0.48017939039765306,2478819,4d9f785811ba08ee6e5c9700dec9b44564e966002d50a0e9b996fccdfb379f2c,20.355609,1,,F150_TT750,1.0,45.242453000000005,0e6b84c6826f789dfa46f22638d0ced90a0c5b2bebe973f9830c3ad0daf0818e,True,SUCCESS_H2S,172.920944,70.984453
8,H2S,0.876596,0,7.696985,,sw0014,sw0016,l_sw0014_sw0016,True,207101,46.162916,22351872,0.48418229078529895,2478984,08e2297aab4e48d1073965e00808c4ede0adc0f130167345d64b31fcf127291a,19.787148,1,,F150_TT750,1.0,45.28632,31164c1281ed710ccde42811450dd7158cc840ee1d15fbd7b0392e8c83cb35d1,True,SUCCESS_H2S,174.362458,72.896838
9,H2S,1.003113,0,7.845858,,sw0006,sw0008,l_sw0006_sw0008,True,207137,46.493768,22364160,0.5284052855210709,2479227,0c2160ef8f441e369ac01b77691527d0943cc7c4f741db9cb4348d88d9fff7e2,33.934768,1,,F150_TT750,1.0,45.490655000000004,ebc95fdbb49c69a3091f09803c68d3fc3bd73dace8fda2e826c1ad9cfbef4336,True,SUCCESS_H2S,190.287927,73.478499
9,H2S,0.93514,0,7.743587,,sw0024,sw0026,l_sw0024_sw0026,True,207133,46.002873,22364160,0.4821470654929234,2479173,342e6b5ace76280ed2db5de9b4dc5136e4ff93f9b136476935d71bff4622cb3a,19.021025,1,,F150_TT750,1.0,45.067733000000004,bcb81efc319bf9a963183fb1f943384f0ec0526cc1f64b5e3f2b83c501bc0998,True,SUCCESS_H2S,173.629538,72.394889
9,H2S,0.9725940000000001,0,8.103473,,sw0080,sw0082,l_sw0080_sw0082,True,207112,50.86747,22360064,0.4975795836346471,2479165,e56040a665888d4cfd2e1302a00ad9990814c02b78d9c061312a17eb4f759670,18.730137,1,,F150_TT750,1.0,49.894876,5bb593941a2180c7fbf8ddb2c757f8fd8cfa04c7f9ef3c209e735962f1cf0a9d,True,SUCCESS_H2S,179.187056,73.902543
10,H2S,1.076181,0,7.951608,,sw0008,sw0010,l_sw0008_sw0010,True,207163,46.309765,22364160,0.48900259687549646,2479709,eec47c766d88b37e2bbedbb6951a368bcb002a7f321ffec342d1f120116f04f0,20.677624,1,,F150_TT750,1.0,45.233584,612cee0212a72d8ae3204613cb91529d56e9ebdf1837667f91ba78e4b1e94073,True,SUCCESS_H2S,176.098334,73.619318
10,H2S,1.0427220000000001,0,7.693028,,sw0018,sw0020,l_sw0018_sw0020,True,207132,46.634805,22364160,0.4955422034893178,2479657,44502b179b71c56abf884ae2983dc48510bf5f8c00de73164226e90811b0021b,19.706419,2,,F150_TT750,1.0,45.592083,27d2e15b6d26b90b9d012d65845ee180713e67603b8327671a82d08e7f6627e4,True,SUCCESS_H2S,178.45336,75.677786
10,H2S,0.99309,0,8.36125,,sw0042,sw0044,l_sw0042_sw0044,True,207142,46.139657,22081536,0.5210497171783267,2479451,f52062458863a0bd25e50522830c68b525eba9439f2df4cfbb57289a685236d0,20.022331,2,,F150_TT750,1.0,45.146567,877e06347dd8c32d95b2fb77ee4ec1398350293b16bb4b4abb13d4723288a7ec,True,SUCCESS_H2S,187.639059,71.324097
10,H2S,1.033151,0,7.852219,,sw0064,sw0066,l_sw0064_sw0066,True,207142,46.390155,22368256,0.4780061156726176,2479221,bfe7903503755293705d018a2379bd6a0fdf46ab343d7c6290d3eab7ab6b95d2,18.344976,2,,F150_TT750,1.0,45.357004,70420437a27c16368f91abbeb906f3ee1ecbc5b0a0bccd7293227bc1979a7f5c,True,SUCCESS_H2S,172.13831,71.35665
11,H2S,1.148354,0,7.87291,,sw0036,sw0038,l_sw0036_sw0038,True,207165,46.612036,22253568,0.4860649158338317,2479612,2f627ba621574131f449fdce724173604bd0d09a0934e599884064488488cc2e,20.464187,2,,F150_TT750,1.0,45.463682000000006,49350d617635101f0c5af21b6441dfe784fa85bdad32dce51cba7c3fa1131c8b,True,SUCCESS_H2S,175.040424,71.899241
11,H2S,1.087025,0,7.887587,,sw0052,sw0054,l_sw0052_sw0054,True,207181,46.134123,22253568,0.5289914221857329,2479939,1ef674f9ccdc3d04f9ab9854ae5bb94732df067c953fce6395a2bdc340427221,33.349794,2,,F150_TT750,1.0,45.047098000000005,84ca7036abe3ab6941f0a607fe32a04632aed0ba67ca552c06e2fb5277db702c,True,SUCCESS_H2S,190.499005,74.071377
11,H2S,1.10425,0,7.764034,,sw0070,sw0072,l_sw0070_sw0072,True,207594,46.06502,22261760,0.4844014082297277,2486885,602718dfb95ebb45e6bf21fcd08de6c177b4f4a88f82d057cf2c22e5cdb3098b,18.899745,2,,F150_TT750,1.0,44.96077,36946bec9635b56c23bcc759be961df1d9c119d0bbc47e106a93a1c836dc667d,True,SUCCESS_H2S,174.441366,73.900607
11,H2S,1.135643,0,7.694057,,sw0076,sw0078,l_sw0076_sw0078,True,207174,50.012023,22257664,0.5060555561078446,2479598,8628b3db7826441868983106fef1975073167bff3e706f30893415cfb641fcc3,18.463654,2,,F150_TT750,1.0,48.87638,561d2dc37ab636b6a697322f9bdf444d7816d9819c23e92def32f3fe6563f44d,True,SUCCESS_H2S,182.239401,78.257786
12,H2S,1.247195,0,7.649892,,sw0068,sw0070,l_sw0068_sw0070,True,207155,46.129267,22257664,0.539882876522094,2479575,e18f59c9873eadba3c91ab4762c3cf745f6931cfa901fc8acd0300c034d4372b,35.906744,3,,F150_TT750,1.0,44.882072,cf044bc19925b3741da2d9f8d00f7364cc8d0805594689c0303b328fb5d552d7,True,SUCCESS_H2S,194.421207,74.999774
242,H2S,17.342471000000003,0,7.3625,,sw0049,sw0051,l_sw0049_sw0051,True,219101,64.419426,23629824,0.5806915484056893,2562052,c7fc14ddb950628ce2e9d84494722573c54225689b72f29bcbea4e15189c2d57,20.02435,3,,F150_TT750,1.0,47.076955,bf0a44b2d32e5ed8ac24e687ac7a5bc8ee59dc3bb5f80b38a18b5dd9325602f5,True,SUCCESS_H2S,209.117119,78.377574
243,,0,62.723316,7.738398,H2S and CELF did not produce an all-flow static-valid PF schedule,sw0037,sw0039,l_sw0037_sw0039,False,0,65.717809,23646208,1.0029114645896844,0,,0,3,,F150_TT750,0.9986666666666667,0,,False,HEURISTIC_NOT_FOUND,361.165849,0
243,H2S,17.912741,0,7.783429,,sw0067,sw0069,l_sw0067_sw0069,True,219022,63.78989,23650304,0.6248096162423485,2560058,a0bf8a5b419b6260d5df8940b5fc4dfdeec351a1e15c2bb2f865fcc3fa569b91,34.199228,3,,F150_TT750,1.0,45.877149,5973435393242827d2b46c99b711e92cb2907420841892735f32f68865a22236,True,SUCCESS_H2S,225.004802,80.203177
244,H2S,18.00943,0,7.664185,,sw0029,sw0031,l_sw0029_sw0031,True,219352,64.377105,23662592,0.5713041897616827,2560573,b4ad2c953023b1c6e142fd600299d0a61b72e0f21bbbf95090bf05fba0953884,19.289142,3,,F150_TT750,1.0,46.367675000000006,b4decd3ee801c65805fab23c047e69927d80a5825c42c509312ef0f7d192147f,True,SUCCESS_H2S,205.736568,75.43038
244,H2S,17.237316,0,7.381972,,sw0053,sw0055,l_sw0053_sw0055,True,218655,63.358809,23666688,0.557643802140291,2563506,edf0ff9ba5bf12c87ccfeb25b16aca50fc2be24545c18914ee9a30be7ba3362c,19.083288,3,,F150_TT750,1.0,46.121493,a6650c03b2a76d71e9d87055e92c9bc0dd603b34ae90abdae66149ecd26065d4,True,SUCCESS_H2S,200.817225,73.858956
244,H2S,18.083301,0,7.516634,,sw0071,sw0073,l_sw0071_sw0073,True,219519,70.116656,23642112,0.5866280433340929,2559746,32967c9c88b245a934285a16e3cdfc0a5320cc162733dab4f0511313f8dae796,20.306361,3,,F150_TT750,1.0,52.03335500000001,d20e34fa6b9af83f7934047c7218bb2fad19803c96824dc24e29bd890b808528,True,SUCCESS_H2S,211.254954,76.005
244,H2S,18.547067000000002,0,7.411589,,sw0089,sw0091,l_sw0089_sw0091,True,219853,64.543252,23654400,0.5684589341397518,2562654,9c3f1a708c2710810f04149ec0351580d9612805dd4dddbd41c3c1289a70e03f,20.226123,3,,F150_TT750,1.0,45.996185,ad281884f9d2412e33bc182fb9f265fc73f994256056d6db8cfddaf6bfaf7417,True,SUCCESS_H2S,204.711942,74.960737
245,H2S,18.744915000000002,0,7.508376,,sw0001,sw0099,l_sw0001_sw0099,True,218970,64.897621,23654400,0.6300593073291825,2562545,422808a3096e2dd4d1d854b1f1a6a3636db2bccd884f648ffb3b42825a57b3c9,34.186205,4,,F150_TT750,1.0,46.152705999999995,ca7d7c88c4088d8cb0a5b81dbefe0a643131f0bdb32c345c744b4d9c4a03e4a0,True,SUCCESS_H2S,226.895307,79.576603
245,H2S,18.385672,0,7.471274,,sw0019,sw0021,l_sw0019_sw0021,True,219494,64.754665,23486464,0.5665196470106497,2560753,0e3cf204dccbb83cc0843d803252664e43e5cfcffb9011b1f9f719711ac07144,19.393397,4,,F150_TT750,1.0,46.368993,4109c2c81bbd2c2082216687ba29da823ddd0ddbf0c4e609462234b1a8629d75,True,SUCCESS_H2S,204.013571,74.423079
245,H2S,17.745016999999997,0,7.486261,,sw0041,sw0043,l_sw0041_sw0043,True,219337,63.492009,23658496,0.564699907013652,2562392,69d289178de7c28632baf3734c0bc49bbc280e245b9c4925159902692c256d84,18.879304,4,,F150_TT750,1.0,45.746992000000006,6f8ace12ae735b545ebd54680247367ede536338edeb2f19abff46c7c4d7bcae,True,SUCCESS_H2S,203.358251,76.07649
245,H2S,18.588528,0,7.259388,,sw0097,sw0099,l_sw0097_sw0099,True,218977,65.141358,23654400,0.5744562036966947,2556064,3280c6f46d6df9a6ee0fa9c07bd6b91971ef7fc84adbc96d9074f21c70689289,21.098823,4,,F150_TT750,1.0,46.55283,005421aa0f2bcac34987ea9ff5697043355420cfc734da67a421a236cdce2b3f,True,SUCCESS_H2S,206.871663,75.242769
246,H2S,17.712512,0,7.630782,,sw0021,sw0023,l_sw0021_sw0023,True,219357,63.625099,23646208,0.5695598335187265,2562392,c1556c9f5cfc656ab9e1c8de63131b75bbda14a7c244ee9e1f09e7fb45de295f,20.954144,4,,F150_TT750,1.0,45.912587,71b3fd8d22fd7cf17be545b780780cd0413d997effe08a18e693139bb42937e3,True,SUCCESS_H2S,205.108395,74.4921
246,H2S,19.214472,0,19.249201,,sw0083,sw0085,l_sw0083_sw0085,True,219365,71.400998,23683072,0.6279986431090884,2563121,da91df0363ac5a45db98fba416f3bf8c7ef3d698545188a25906f6fcd68acbcf,19.982472,4,,F150_TT750,1.0,52.186526,a9c22207a3f595487d866337e7e895a8a5c910695dbd84581e43c4e84328908f,True,SUCCESS_H2S,226.153226,78.111344
247,H2S,19.247848,0,7.732012,,sw0003,sw0005,l_sw0003_sw0005,True,219004,67.494217,23670784,0.5914864175675164,2562779,68875500e4d633382bd8ee5cbcee7b9d1ae96f651291c1205d431706a36c9bfd,21.423384,4,,F150_TT750,1.0,48.246369,9483743bb8f04221decd12518b56dfe3dfb830f5d0137b94293827d6d1c32a45,True,SUCCESS_H2S,213.004539,76.003416
1,H2S,0.311752,0,10.550407,,sw0001,sw0002,l_sw0001_sw0002,True,242013,50.915999,25583616,0.4221198718894281,2858154,2667278f40eb360f46946d5432c3867f6e7f7f60ee1e986e018bc92ed3009d0f,24.776724,0,,F150_TT1000,1.0,50.604247,fc50ad12e3bdd792417f20f60efe3284b16e13eaa220113f09784b16bf769f98,True,SUCCESS_H2S,209.655075,90.628434
30,H2S,2.793714,0,10.212419,,sw0024,sw0026,l_sw0024_sw0026,True,242831,54.539087,25681920,0.46577486504063104,2863428,f4d1acd9f1faaf3c8c86909208c82f3e183c2f61545a993b52665a557d44735a,38.326325,2,,F150_TT1000,1.0,51.745373,a3ebdaecdcf96d78ab1374d942d5f4ad06009e751454b10f8c032f9057fa653e,True,SUCCESS_H2S,231.337283,93.586786
262,,0,67.111781,11.189797,H2S and CELF did not produce an all-flow static-valid PF schedule,sw0011,sw0013,l_sw0011_sw0013,False,0,68.785868,26206208,0.8174322250904269,0,,0,4,,F150_TT1000,0.99,0,,False,HEURISTIC_NOT_FOUND,405.995609,0
1,H2S,0.291016,0,10.128297,,sw0015,sw0016,l_sw0015_sw0016,True,242008,49.582923,25579520,0.42113119705419366,2858154,6b27963bd77a07a5b364e263b4d5783e4fefa231c26550127a5ca815fc64a3eb,24.732304,0,,F150_TT1000,1.0,49.291907,d0418b304028caff68863856d82ac186431c2d5fcbb52c214bf949d730cd330c,True,SUCCESS_H2S,209.164028,92.492105
1,H2S,0.290749,0,11.748763,,sw0031,sw0032,l_sw0031_sw0032,True,242027,55.108642,25583616,0.46153117209526157,2858178,2098e6c46b33d4bd5f9635a24c607978cb2cef09957abb90779de37b4963fb6b,39.31307,0,,F150_TT1000,1.0,54.817893000000005,a5c647b2d53e8fccc1c8138862e09f208921e51bfb67c1b6e948cd92667a9dc1,True,SUCCESS_H2S,229.22956,89.577567
1,H2S,0.300005,0,9.967797,,sw0049,sw0050,l_sw0049_sw0050,True,242028,51.422601,25591808,0.41727077121825684,2858176,269999dab18180584c396faccb7c4c47d02cfdca7124f268757174b4ca99420f,22.847124,0,,F150_TT1000,1.0,51.122596,732186e49fb51aa88bbf76fc1c10e398a4041c95ff987daf82e41df60c3ab984,True,SUCCESS_H2S,207.246663,90.89255
1,H2S,0.290533,0,9.565596,,sw0069,sw0070,l_sw0069_sw0070,True,242010,50.06807,25591808,0.4173276618950034,2858154,9352ee91e9bfdfbde3773d591426c8d1ccae7bb1fe4d1799588156d9898f1300,24.786425,0,,F150_TT1000,1.0,49.777536999999995,4252194f5c3e30e0b3139b0ee497006c895bf64a592cb3260eba65187802fd96,True,SUCCESS_H2S,207.274919,90.342224
1,H2S,0.29048399999999996,0,9.75477,,sw0082,sw0083,l_sw0082_sw0083,True,242164,49.587565,25583616,0.4104009038836466,2857906,3196143d6e76a1f3af604b6960846b9319fcf845cca58ae1fa1bbd1017c0ea5b,24.712255,0,,F150_TT1000,1.0,49.297081,025f2d1895cbe04dafc8f0be9c301f1dae5ff58bb78237b1c6bd112efeaf6c5f,True,SUCCESS_H2S,203.834593,87.892493
1,H2S,0.311151,0,9.580865,,sw0097,sw0098,l_sw0097_sw0098,True,242007,51.510199,25579520,0.443681168580567,2858152,6ad4d355c35db046ac85cdf9eb24f5f0e2adfc829c15894d2a63f865e468af66,39.006088,0,,F150_TT1000,1.0,51.199048,6f21ee984b9ad8242ce78afb1ba69462a9861ca0bfc83fb93de07527c41f0f4b,True,SUCCESS_H2S,220.363965,87.179698
2,H2S,0.393537,0,9.901332,,sw0025,sw0026,l_sw0025_sw0026,True,242044,50.422167,25595904,0.4010431808390783,2858343,7eeb97583358776eb6d5cd2b8a88e44fe492159fa8a62896ebd249f7ad356c6e,21.582099,0,,F150_TT1000,1.0,50.02863,c24f45ea788673199332eca03ae8429d0c068a68bbf6eaf29b959e21b4cda80a,True,SUCCESS_H2S,199.186875,85.7079
2,H2S,0.373265,0,9.689926,,sw0043,sw0044,l_sw0043_sw0044,True,242044,51.230092,25436160,0.4076639823371845,2858347,dbc6d06d0925437d0a65f1591a82bf6367e4050e5c1342da243d337a73a63e70,22.133341,1,,F150_TT1000,1.0,50.856826999999996,c246a8b6fcda29728570f02d7aebea96c7573dd0085b911b2e37f6e87fdd0611,True,SUCCESS_H2S,202.475241,86.343753
2,H2S,0.403165,0,9.864075,,sw0059,sw0060,l_sw0059_sw0060,True,242097,53.836182,25600000,0.4198451508503025,2858595,be95c46289e7f83d04900c20a3fe18030a8d4ed032ab379dff776f8fcbca0719,24.612059,1,,F150_TT1000,1.0,53.433017,be87bacf83ff161186f49efebc000a9b655c7eef98dba68d89ac10d9196c89f7,True,SUCCESS_H2S,208.525285,86.826507
2,H2S,0.39290400000000003,0,10.1145,,sw0067,sw0068,l_sw0067_sw0068,True,242050,50.240916,25591808,0.40840137458070885,2858345,4de877cedadea3b3619d3a67bf8e862d9f93b441f3dc1a517115b4ca6737afbb,24.256559,1,,F150_TT1000,1.0,49.848012,6b89b68e9527bc7d8e780ae8087992133261dd1bccd27ad5b4971fb641bbb6cf,True,SUCCESS_H2S,202.841483,86.213812
2,H2S,0.397633,0,9.909775,,sw0085,sw0086,l_sw0085_sw0086,True,242027,51.308704,25591808,0.44116935943129504,2858345,b112c12d0b7062d92d40217a3deb4a21bf042e1e1d8b527b9788c3006778b9a9,37.938085,1,,F150_TT1000,1.0,50.911071,85b8414250f743dc7ff27949798d8770a2afc4803b1997e9fc28ddb33e4a981e,True,SUCCESS_H2S,219.11642,86.339406
2,H2S,0.37474399999999997,0,9.984509,,sw0099,sw0100,l_sw0099_sw0100,True,242034,49.969353,25595904,0.40036311416705483,2858279,12bd5d5c47bcc3e7f4039211681180ff54f21ea33481e621892e787695b43761,21.938112,1,,F150_TT1000,1.0,49.594609,57044e2994c770c4c35616d67c1ff4750050c5a7395cb8eb2b1eefd8d4c9d281,True,SUCCESS_H2S,198.849105,85.224721
6,H2S,0.724374,0,9.611321,,sw0070,sw0071,l_sw0070_sw0071,True,242083,50.446664,25600000,0.40191937900508246,2858675,13e8d80153176122b6f0febe1a9e0da7c9e468f185173fd7c164110f2012f84f,21.833737,1,,F150_TT1000,1.0,49.72229,60fba9ed78427a07233edabb06dcb100e8812958bef75f83403b41f9a20c6498,True,SUCCESS_H2S,199.622058,86.166694
7,H2S,0.792756,0,22.295628,,sw0090,sw0091,l_sw0090_sw0091,True,242198,51.161271,25612288,0.43318715211930525,2859541,6136d16a6306ab293e00f48f6b20b26389152a718dbf2309d42be44657decea1,21.837818,1,,F150_TT1000,1.0,50.368515,d81e8b2e1c25681daf3c3a2aa952f895afe4f04642ad95c489d27f13303f09f2,True,SUCCESS_H2S,215.151882,87.789343
27,H2S,2.51376,0,9.951031,,sw0010,sw0012,l_sw0010_sw0012,True,243387,52.533505,25677824,0.410495163294836,2871385,8cf7e409f5340740e3fed710881ebe9adcc32dee65aac810facddf131a24f1d0,23.904034,1,,F150_TT1000,1.0,50.019745,56645265a22c38bebe20f136637f484c8247da5cbd0ab8b2ca73d71f2a9b56fb,True,SUCCESS_H2S,203.881409,84.6499
27,H2S,2.438917,0,11.395035,,sw0062,sw0064,l_sw0062_sw0064,True,242540,56.513895,25686016,0.4307297611895657,2861589,d6c1e8cff2ca57f6348a871f3376b81a9ee7135e07d06a0efa1f601496293355,24.15731,2,,F150_TT1000,1.0,54.074978,2ce77ea1fb9969f9ca48dec100f57e83a65bbfebb922d8f70c36a7d72fd5836e,True,SUCCESS_H2S,213.931365,87.522667
28,H2S,2.495186,0,21.425842,,sw0050,sw0052,l_sw0050_sw0052,True,243101,51.162005,25690112,0.43509404682617725,2869780,2d6611643e7fba3f7b0e4dff8f482b68967fa15452636d45e2e8569ccb6b25f4,22.460974,2,,F150_TT1000,1.0,48.666819000000004,4c4421ef551a1d18280d6d05f15834ffeca834dcb7cddca715149b81fa5ee514,True,SUCCESS_H2S,216.098983,88.281217
29,H2S,2.630517,0,9.89285,,sw0002,sw0004,l_sw0002_sw0004,True,242834,51.671526,25677824,0.4163575566630969,2862547,22b421529dd124c9783fb89b13c37b26943607e89bb115fff251e33ca4c4fd27,24.586888,2,,F150_TT1000,1.0,49.041009,a885739ea0c41307b7e76e2bd27d6527a304a8cd0decfd7d0d6e02f85d51fb0b,True,SUCCESS_H2S,206.793095,87.623754
29,H2S,2.608656,0,9.6792,,sw0064,sw0066,l_sw0064_sw0066,True,242580,52.241575,25690112,0.4470259743368485,2862220,ebf76862fceafd2a9e65f9dc376f6f210e779170d18b4006afe5b9f72d03e943,38.156176,2,,F150_TT1000,1.0,49.632919,b0417b92c6e415c7c5b3ab20dbb788355ab33cf40f94b429c10e622bcd6b1cf6,True,SUCCESS_H2S,222.025236,87.794838
30,H2S,2.756016,0,9.972888,,sw0044,sw0046,l_sw0044_sw0046,True,242681,53.840513,25698304,0.40863802578269925,2862430,6965cd404003af862083fe1d92dc5990263729d941f94f996db8667c91edc155,22.105632,2,,F150_TT1000,1.0,51.084497,edab5a73edcf0494faf4873b733cc65f8b6ebba42f7885043137c4acd43af39c,True,SUCCESS_H2S,202.959021,84.348047
30,H2S,2.896926,0,9.535823,,sw0092,sw0094,l_sw0092_sw0094,True,243481,51.985767,25690112,0.4155130252780905,2870041,ac929ee94c4741db64be44dc80e73515062dae093f092cfa6d6867520b7f6ab7,22.972696,2,,F150_TT1000,1.0,49.088841,4dc927462052b9aa7233acc90e234a0017130e763159524cbd3cac30ba0aaf37,True,SUCCESS_H2S,206.37364,88.603008
31,H2S,2.857291,0,9.816753,,sw0054,sw0056,l_sw0054_sw0056,True,242571,52.721105,25694208,0.41630672431188576,2862853,7aefb6b5497e6bc34890f5191dd3b7b070b278c1ffa4e33d76fab89782a18dcb,23.974378,2,,F150_TT1000,1.0,49.863814000000005,ba83be2f5f1d64dcee1adeaab61f818e4b2e97dda2a7c330794e8da432914fe6,True,SUCCESS_H2S,206.767848,87.243174
32,H2S,2.94917,0,9.731432,,sw0084,sw0086,l_sw0084_sw0086,True,243335,56.357976,25710592,0.4263099076810851,2871157,9ea872dd73b9354cefabe248a97b59cb6cf5c366031eb5b35e6b3f4f808bcc88,23.840938,3,,F150_TT1000,1.0,53.408806,a505f28a8d6635d6b089fa4f9a07a6516cdfbd6556cfa11f8fd8c4ee0fff9557,True,SUCCESS_H2S,211.736148,87.641397
34,H2S,3.038981,0,10.444352,,sw0008,sw0010,l_sw0008_sw0010,True,243543,51.836975,25706496,0.44314815673754326,2871469,befcd1a5ac64f26d2a97cd83da2d20a7bfa20e553bc7b681b5466a05911b3069,23.201965,3,,F150_TT1000,1.0,48.797994,8aff69ea5f0b14219feecb3168560a3579e63c5c64ddf48a5dd22bbdaa301f20,True,SUCCESS_H2S,220.099233,87.534117
34,H2S,3.07491,0,9.475408,,sw0078,sw0080,l_sw0078_sw0080,True,242681,53.532107,25710592,0.40981852745920744,2863590,bbfa4d60048565017c82dc5fdfa774567b9110490c07de895bea0025cbe242de,21.984308,3,,F150_TT1000,1.0,50.457197,905b69b5a53beda346513f808ddb8abc1f0abc5281b3d4ba917647e4b98843bb,True,SUCCESS_H2S,203.545343,85.520205
35,H2S,3.353351,0,10.14648,,sw0098,sw0100,l_sw0098_sw0100,True,242991,52.145896,25706496,0.44317566584415385,2863431,52aa9d5b49888b4cb8aa4449ee13a316b68a385c319fe3c9531a1c225cb6e95d,37.535338,3,,F150_TT1000,1.0,48.792545000000004,f4667f499173320cb10716a15821537db23dd6f2279bc47a6e3981a65fca2311,True,SUCCESS_H2S,220.112896,87.006606
254,,0,65.571071,9.722104,H2S and CELF did not produce an all-flow static-valid PF schedule,sw0019,sw0021,l_sw0019_sw0021,False,0,67.57971,26222592,0.7835650981102129,0,,0,3,,F150_TT1000,0.992,0,,False,HEURISTIC_NOT_FOUND,389.174759,0
255,,0,64.733706,10.415795,H2S and CELF did not produce an all-flow static-valid PF schedule,sw0027,sw0029,l_sw0027_sw0029,False,0,67.455546,26165248,0.8195829749503581,0,,0,3,,F150_TT1000,0.99,0,,False,HEURISTIC_NOT_FOUND,407.063826,0
255,,0,65.506481,9.901194,H2S and CELF did not produce an all-flow static-valid PF schedule,sw0079,sw0081,l_sw0079_sw0081,False,0,73.05653,26152960,0.83292517151932,0,,0,3,,F150_TT1000,0.989,0,,False,HEURISTIC_NOT_FOUND,413.69052,0
256,,0,66.712782,9.794023,H2S and CELF did not produce an all-flow static-valid PF schedule,sw0057,sw0059,l_sw0057_sw0059,False,0,67.268307,26324992,0.8214648833428747,0,,0,3,,F150_TT1000,0.996,0,,False,HEURISTIC_NOT_FOUND,407.998517,0
256,,0,65.201787,9.441086,H2S and CELF did not produce an all-flow static-valid PF schedule,sw0069,sw0071,l_sw0069_sw0071,False,0,67.895729,26497024,0.8290542256598128,0,,0,4,,F150_TT1000,0.996,0,,False,HEURISTIC_NOT_FOUND,411.76793,0
257,H2S,17.072034,0,9.354944,,sw0055,sw0057,l_sw0055_sw0057,True,254265,66.128247,26570752,0.4693873807326052,2932182,8ae6b9cc66c8053bc176c90dc4992565f087b1055e72116d5167db0f23951b96,22.915283,4,,F150_TT1000,1.0,49.056213,f96c79c12f40d5caeeacc387670c98c47f36ce6802d56a606e065e1f8456eb70,True,SUCCESS_H2S,233.131518,92.638127
258,H2S,16.690624,0,9.328612,,sw0045,sw0047,l_sw0045_sw0047,True,255812,66.37136,26558464,0.4638278190782494,2936704,c341d692227b6a996f04a9a77f1215814e28fbeb22f2df0cc231868b09eaecd3,22.645308,4,,F150_TT1000,1.0,49.680735999999996,1be99bc082d9059fa7f7a29e9b1f7444b782b68abb0344ff86130478ee1462bc,True,SUCCESS_H2S,230.37024,89.411637
