affected_set_key,candidate_group_id,fault_ids,group_size,iteration,scenario,semantic_profile_hash
f7ce36dcdcef17453451becf0e21832667a56595b4c845812de0e0c68174f426,FG_2718d673a9013bdbbeff6e38000de6655fb40a8c1af6c7163643cea29accff5c,l_SW_C02_CORE_B_SW_C02_M03_CTRL;l_SW_C02_CORE_B_SW_C02_M03_SENS,2,1,M_REDSTAR,c9c001f5c3e6bb61479c5d4352baee30bc8972c4cbd7df4e0142f87412b1eedc
f9982aa60d1b128aec31107d248ee92cfa351739c0fca38a7ab05450c0f765bb,FG_e19c089d3d0a4a3605ed483cd62567f0537ab9611e17cccc8dedeae874db829d,l_SW_C06_CORE_B_SW_C06_M01_CTRL;l_SW_C06_CORE_B_SW_C06_M01_SENS,2,1,M_REDSTAR,80daba577c5f84e5574263e26f23c0f396ffc2c01ccad5b7a836b7f1b657fe42
62f925d7309d04c4b66269ab44c9dd648987f4c8940b95b9c0d72377165d1e2e,FG_23d7e13c2d97e127391f6f915e5eadcab44cfc7ee9ef3ac4c8591985300538e8,l_SW_BB_C01_A_SW_BB_C08_B;l_SW_BB_C08_A_SW_BB_C08_B,2,1,M_ROR,378fee4afe27c5a436d651bc8ff66862f586640d42f01a7505d6a886878cad5b
027e84c0c3d980387ea3c54a00123ee41edc5ebed1687cae78662320bf52daac,FG_9031ab20ea373cfef67e2f66e55c8814624c704d91aa3863966d60161842a082,l_SW_C08_CORE_B_SW_C08_M04_CTRL;l_SW_C08_CORE_B_SW_C08_M04_SENS,2,1,L_REDSTAR,060aa308ac006058785aaab48271e3a73279afad59ce3521f867e50094b8b0e5
02d01b0c7219c1e590a0c6ee0517fdc9c34017ce1fe85ab8cfb0cf04e3f83ec4,FG_6f4303c40171c1ea07b33e8e151405b94366791ae71b3ef8da3c51f865e3edc8,l_SW_C06_CORE_B_SW_C06_M02_CTRL;l_SW_C06_CORE_B_SW_C06_M02_SENS,2,1,L_REDSTAR,51746a1ca704ee18ef569ddc35ea45b2c1e74f9d9196956128b19390b307163a
0450623e8624c7f10f5dbd05c90ef0087b7fa16b676dc47628f46aa88de16db3,FG_cc2b702fbbc28306c7233fe292d137798ac93629fdae3bf3468056012f2aef55,l_SW_C07_CORE_B_SW_C07_M02_CTRL;l_SW_C07_CORE_B_SW_C07_M02_SENS,2,1,L_REDSTAR,5ccde85ebbaf4e8163020fffe185338bfa12624ae386bfd8f03039b1e739fee5
054641b67163f6828007c017e7f3a447a46467d6eb834abad0940b1cc3e5a2b2,FG_220d31e838e49e4fe7ed842430ac2de98b5fe845272b8a4c6bcfa7c1ff8cf999,l_SW_C02_CORE_B_SW_C02_M01_CTRL;l_SW_C02_CORE_B_SW_C02_M01_SENS,2,1,L_REDSTAR,11863e55c2e2b5f8745e1ba224c71141875f23de361a3aab202d62d0e87b8799
0eb38366d1378bf1f18ea424a3401e1ec6229e06bd869f700e548d5deaf25093,FG_288c88a0432eb0199ab78b7da6e5f06b7080176d51f21da2a8598d104c005c08,l_SW_C13_CORE_B_SW_C13_M01_CTRL;l_SW_C13_CORE_B_SW_C13_M01_SENS,2,1,L_REDSTAR,a2484fc46c75f45072cace61ed6f824b44fb2c814b24bf16020e960cd0a71a1d
1412c6a387ab1f6c3c5893c1423c6f1ce9bafeffbc1f8b5e9c6f9cf317ca6e26,FG_df73eb65eec4548f1567afd20409e71a1f65b05b32cdce53773251f57bc0819f,l_SW_C04_CORE_B_SW_C04_M03_CTRL;l_SW_C04_CORE_B_SW_C04_M03_SENS,2,1,L_REDSTAR,6a7d10694dda57eff2b5e4be70cf8a8e4c869fa3f85f6ee72a8671d7c418e82b
142b1486e3bbd24af5c59d24b400af5de8bfa6572f1785e57b72cdc77f223295,FG_a8af709e069cfe39e9620fa32775e4b5031657833b0eff65fa434ce22a1ad23d,l_SW_C14_CORE_B_SW_C14_M01_CTRL;l_SW_C14_CORE_B_SW_C14_M01_SENS,2,1,L_REDSTAR,e7daa82d53b6a1d18d4c4b60a7e6a1a538a4d7243da90f054db99a10ca48e0bf
