affected_flow_count,affected_flow_ids,affected_flow_ratio,algorithm_used,all_flows_scheduled,candidate_rank,candidate_route_generation_ms,canonical_gzip_bytes,canonical_profile_bytes,celf_fallback_used,celf_wall_ms,conversion_ms,diagnostic,fault_id,h2s_wall_ms,heuristic_not_found,hnf_signature,input_semantics_pass,p0_reference_ms,peak_rss_bytes,pf_to_p0_ratio,primary_h2s_success,profile_normalization_ms,profile_ref,profile_sha256,project_static_checker_pass,repeat,requested_flow_count,route_hash,scale,scenario,schedule_hash,scheduled_flow_count,scheduled_flow_ratio,scheduling_ms,semantic_gzip_bytes,semantic_payload_bytes,semantic_profile_hash,semantic_valid,status,structural_no_route,topology,total_backend_ms,upstream_verifier_pass,verification_ms
14,COORD_CC_C03_PLC_C03_M02;COORD_CC_C03_PLC_C03_M03;IC_NEXT_CC_C03;IC_PREV_CC_C04;SC_S1_C03_M01;SC_S2_C03_M01;SC_S3_C03_M01;SC_S4_C03_M01;SF_S1_C03_M01;SF_S2_C03_M01;SF_S3_C03_M01;SF_S4_C03_M01;STAT_PLC_C03_M02;STAT_PLC_C03_M03,0.03977272727272727,H2S,True,24,30.959001999999998,192640,4015733,False,0.0,10.194361,,l_SW_C03_M01_CTRL_SW_C03_M01_SENS,132.415139,False,ba8b68000c3fdced0ab4368572c055793dbf1c035e605df503bcf0b8337e5c67,True,212.00942600000002,28160000,2.1171927987767862,True,56.689107,profiles/M_RING/l_SW_C03_M01_CTRL_SW_C03_M01_SENS.json,fbfa81ca92570316983de31aba9660e004a1c4b35b1464d3ebcf4ece275a6a0f,True,1,352,68318382815a49f469ad532c4aafda9055919bc77e53074e8e35d65bafd90620,M,M_RING,0e7f49e12babff882b5af60253ea2d2584c558ec928ef107d2fda5d131efdde4,352,1.0,101.45613700000001,192289,4015131,df6b96bb0530cac973b76e27c13d91014a337fd96de2ea68ae9e1be2667ad824,True,SUCCESS_H2S,False,RING,448.86483,True,185.176195
6,COORD_CC_C03_PLC_C03_M02;COORD_CC_C03_PLC_C03_M03;IC_NEXT_CC_C03;IC_PREV_CC_C04;STAT_PLC_C03_M02;STAT_PLC_C03_M03,0.017045454545454544,H2S,True,25,27.329585,114201,2455230,False,0.0,6.139949,,l_SW_C03_M01_SENS_SW_C03_M02_ACT,117.781384,False,ba8b68000c3fdced0ab4368572c055793dbf1c035e605df503bcf0b8337e5c67,True,212.00942600000002,20766720,1.707395141949962,True,46.583599,profiles/M_RING/l_SW_C03_M01_SENS_SW_C03_M02_ACT.json,0c76d69810a2e2a0b90690055713b4138f870455421544cb0e8b48c5a6303c08,True,1,352,0fb5d03e7b6031f36b730ebc6f3a8e5ec77460ab1e563407a17afc62b3094cfe,M,M_RING,3652cb190053d4639353e069cfa7c9a0d675c513bba6b77a2dfcedb963b9ab92,352,1.0,90.451799,113903,2454759,bb3e8d800e8402306ccf3f78a3b6283ac17617a3c18e46f7677784eaa63721a8,True,SUCCESS_H2S,False,RING,361.983864,True,148.126815
10,CMD_PLC_C03_M02_A1_C03_M02;CMD_PLC_C03_M02_A2_C03_M02;CMD_PLC_C03_M02_A3_C03_M02;CMD_PLC_C03_M02_A4_C03_M02;COORD_CC_C03_PLC_C03_M02;COORD_CC_C03_PLC_C03_M03;IC_NEXT_CC_C03;IC_PREV_CC_C04;STAT_PLC_C03_M02;STAT_PLC_C03_M03,0.028409090909090908,H2S,True,26,23.725859,173071,3757117,False,0.0,5.853708,,l_SW_C03_M02_ACT_SW_C03_M02_CTRL,134.759492,False,ba8b68000c3fdced0ab4368572c055793dbf1c035e605df503bcf0b8337e5c67,True,212.00942600000002,26558464,2.1903198917202857,True,56.035949,profiles/M_RING/l_SW_C03_M02_ACT_SW_C03_M02_CTRL.json,5ba4b2314111c2a27e67b6a6e05934978279c625cdd70df5744a5af7e7f1b143,True,1,352,2af190f0e22e22cf4c77f6c77c78e1fddf1ef75c96b0140150cd54533492fb4a,M,M_RING,ded5996e61af001e1159492c8f6c8ad8efff69c02ebf23490afa0f63d24816b7,352,1.0,111.033633,172718,3756530,39def5145213ec476e61815d7b604102063a770c3e4c777442e12755a16ddf08,True,SUCCESS_H2S,False,RING,464.368463,True,198.361634
12,COORD_CC_C03_PLC_C03_M03;IC_NEXT_CC_C03;IC_PREV_CC_C04;SC_S1_C03_M02;SC_S2_C03_M02;SC_S3_C03_M02;SC_S4_C03_M02;SF_S1_C03_M02;SF_S2_C03_M02;SF_S3_C03_M02;SF_S4_C03_M02;STAT_PLC_C03_M03,0.03409090909090909,H2S,True,27,27.83876,187540,3899093,False,0.0,7.594517,,l_SW_C03_M02_CTRL_SW_C03_M02_SENS,121.267861,False,ba8b68000c3fdced0ab4368572c055793dbf1c035e605df503bcf0b8337e5c67,True,212.00942600000002,27488256,1.9882156796179429,True,59.182739,profiles/M_RING/l_SW_C03_M02_CTRL_SW_C03_M02_SENS.json,f7d60f9b6abb50d9ea657c6f01fd7615ccca88434f6ecc6fc1f84094bce0289b,True,1,352,405043975f8801a1a72fb5989ec871ea9ffa95938a74c3f3f89f5cc0a5a78ae7,M,M_RING,dbfe00b78176c0e80d60088e511c8e52ba30b3427573bf98c851bca5096d10a2,352,1.0,93.429101,187176,3898537,cfcd6dcd4bd15e9f301989ed4786ea4cc30f70389bdcbc448b808664c21f48e1,True,SUCCESS_H2S,False,RING,421.520465,True,169.704643
4,COORD_CC_C03_PLC_C03_M03;IC_NEXT_CC_C03;IC_PREV_CC_C04;STAT_PLC_C03_M03,0.011363636363636364,H2S,True,28,24.747079000000003,108947,2343174,False,0.0,7.914897,,l_SW_C03_M02_SENS_SW_C03_M03_ACT,100.838688,False,ba8b68000c3fdced0ab4368572c055793dbf1c035e605df503bcf0b8337e5c67,True,212.00942600000002,20242432,1.4270832467609245,True,34.748496,profiles/M_RING/l_SW_C03_M02_SENS_SW_C03_M03_ACT.json,952f7657ffe81d969342668b4d512462136e88c8bd4daf0f47de3bea5659386d,True,1,352,f3eb6f80e3f089b0987fabb50f0fcf99042872fa309919062242882eef301626,M,M_RING,b4ccfe482adc4dd10a8171245f699d7b2f635d65d6c5f60ba61de68357411dd9,352,1.0,76.091609,108624,2342749,71dd395066db940c26ca5b6ee133de6b4ee16459030be9b1e14fed1ba48f76cb,True,SUCCESS_H2S,False,RING,302.5551,True,120.484573
8,CMD_PLC_C03_M03_A1_C03_M03;CMD_PLC_C03_M03_A2_C03_M03;CMD_PLC_C03_M03_A3_C03_M03;CMD_PLC_C03_M03_A4_C03_M03;COORD_CC_C03_PLC_C03_M03;IC_NEXT_CC_C03;IC_PREV_CC_C04;STAT_PLC_C03_M03,0.022727272727272728,H2S,True,29,24.477596000000002,167847,3642501,False,0.0,10.439635,,l_SW_C03_M03_ACT_SW_C03_M03_CTRL,117.241191,False,ba8b68000c3fdced0ab4368572c055793dbf1c035e605df503bcf0b8337e5c67,True,212.00942600000002,26378240,1.8839797198450978,True,48.686809,profiles/M_RING/l_SW_C03_M03_ACT_SW_C03_M03_CTRL.json,d437333734f5cb244abd704bb035f567150125ae0fb91524cfe01c09fb3ab60c,True,1,352,da5fed412a45a232bb90d1eeafe2d0e14f127602131b3de438ab0f8a25a65036,M,M_RING,c1f45a4164d31cc78579aad0a243bb8cbd352abbe8d10cde2000822dfd2f24d1,352,1.0,92.763595,167533,3641960,92f72e6b958f6cb29778297083d8d76e9ec5b40038793f2b26998222d45fa8ef,True,SUCCESS_H2S,False,RING,399.421459,True,162.445571
10,IC_NEXT_CC_C03;IC_PREV_CC_C04;SC_S1_C03_M03;SC_S2_C03_M03;SC_S3_C03_M03;SC_S4_C03_M03;SF_S1_C03_M03;SF_S2_C03_M03;SF_S3_C03_M03;SF_S4_C03_M03,0.028409090909090908,H2S,True,30,27.868614,180577,3795297,False,0.0,7.51827,,l_SW_C03_M03_CTRL_SW_C03_M03_SENS,144.574884,False,ba8b68000c3fdced0ab4368572c055793dbf1c035e605df503bcf0b8337e5c67,True,212.00942600000002,27209728,2.1972197122971315,True,67.070574,profiles/M_RING/l_SW_C03_M03_CTRL_SW_C03_M03_SENS.json,9045f2111479ac10c86cdb3814fc08937ab15facb5aa454757fc3733f9ffd024,True,1,352,e644eba0bd870e6c6f5db506d75df220f20dc6ad301f2261f1b254f24b5b2a3a,M,M_RING,40d84971e7ef7aac7f8c09fe394f4b83fe69fdda4c5f6261bfd0d6e3275de47d,352,1.0,116.70626999999999,180311,3794787,321dc423b7c93199aacb666584f04410c650024d750cc987408b9e328377129b,True,SUCCESS_H2S,False,RING,465.83129,True,185.051488
2,IC_NEXT_CC_C03;IC_PREV_CC_C04,0.005681818181818182,H2S,True,31,27.629164000000003,101875,2240205,False,0.0,5.987443,,l_SW_C03_M03_SENS_SW_C04_CC,114.887389,False,ba8b68000c3fdced0ab4368572c055793dbf1c035e605df503bcf0b8337e5c67,True,212.00942600000002,19902464,1.4773857177463419,True,38.000249,profiles/M_RING/l_SW_C03_M03_SENS_SW_C04_CC.json,063c1a5d1f16418a83266dbab94001cb4f455ef306d1ff1202f1bb2d3c5f63ed,True,1,352,297e9ce2c2952636ebcb24a7fe8a1d52913467984a975f64f2bb04459e3ee8e4,M,M_RING,9e61da2dd2c5c751e0330d466546ac4cbcee8eb902c09da323b1bf2eb3bc8101,352,1.0,87.258225,101587,2239841,f0ee39dd1f77829a8d533eb8a133785209c26959ad4eaeac5ac86165c42184b6,True,SUCCESS_H2S,False,RING,313.219698,True,119.646127
8,COORD_CC_C04_PLC_C04_M01;COORD_CC_C04_PLC_C04_M02;COORD_CC_C04_PLC_C04_M03;IC_NEXT_CC_C04;IC_PREV_CC_C05;STAT_PLC_C04_M01;STAT_PLC_C04_M02;STAT_PLC_C04_M03,0.022727272727272728,H2S,True,32,28.786776,119758,2577693,False,0.0,5.164904,,l_SW_C04_CC_SW_C04_M01_ACT,107.857101,False,ba8b68000c3fdced0ab4368572c055793dbf1c035e605df503bcf0b8337e5c67,True,212.00942600000002,21270528,1.4552677200305235,True,31.217629,profiles/M_RING/l_SW_C04_CC_SW_C04_M01_ACT.json,d740c6fc853871db98aa0c7264b3a7d262e28a805acff36e20d5af0d7ade9768,True,1,352,f4c135935efef7bdeeac58a3330fed2f03b617d347eb9b0d8b384fdceb311657,M,M_RING,da21e1662cd8bffd51b41513cc4644d8beb10e581bc3bad524b41b3ebdd90d42,352,1.0,79.070325,119489,2577194,4fb9bf1ddf8913be3cf006c6c8adeaa3e415e126eff835622cb3d4c525e7b9b6,True,SUCCESS_H2S,False,RING,308.530474,True,122.757722
12,CMD_PLC_C04_M01_A1_C04_M01;CMD_PLC_C04_M01_A2_C04_M01;CMD_PLC_C04_M01_A3_C04_M01;CMD_PLC_C04_M01_A4_C04_M01;COORD_CC_C04_PLC_C04_M01;COORD_CC_C04_PLC_C04_M02;COORD_CC_C04_PLC_C04_M03;IC_NEXT_CC_C04;IC_PREV_CC_C05;STAT_PLC_C04_M01;STAT_PLC_C04_M02;STAT_PLC_C04_M03,0.03409090909090909,H2S,True,33,35.120294,179127,3882699,False,0.0,3.976233,,l_SW_C04_M01_ACT_SW_C04_M01_CTRL,117.459559,False,ba8b68000c3fdced0ab4368572c055793dbf1c035e605df503bcf0b8337e5c67,True,212.00942600000002,27226112,1.870271343501491,True,50.657516,profiles/M_RING/l_SW_C04_M01_ACT_SW_C04_M01_CTRL.json,7d0273838f0b9c3ee3a20fd3040acf918fe19348be62f5ab2ba225da78b4c1a2,True,1,352,acf36b6f25599ba803347afcd4e4739471535f734a7f4d7683bec7333275c80e,M,M_RING,5c809d2b2816e3e8917db16bedc1d00d4b4ed6330ce077c041b82abb914e664e,352,1.0,82.339265,178800,3882066,b803c595b1d38ce3b110d0ff53d264234afbbf3616438361eae8255d5adb982e,True,SUCCESS_H2S,False,RING,396.515154,True,157.750713
14,COORD_CC_C04_PLC_C04_M02;COORD_CC_C04_PLC_C04_M03;IC_NEXT_CC_C04;IC_PREV_CC_C05;SC_S1_C04_M01;SC_S2_C04_M01;SC_S3_C04_M01;SC_S4_C04_M01;SF_S1_C04_M01;SF_S2_C04_M01;SF_S3_C04_M01;SF_S4_C04_M01;STAT_PLC_C04_M02;STAT_PLC_C04_M03,0.03977272727272727,H2S,True,34,31.079612,193195,4011687,False,0.0,3.947003,,l_SW_C04_M01_CTRL_SW_C04_M01_SENS,117.834981,False,ba8b68000c3fdced0ab4368572c055793dbf1c035e605df503bcf0b8337e5c67,True,212.00942600000002,27996160,2.170744007391445,True,67.905771,profiles/M_RING/l_SW_C04_M01_CTRL_SW_C04_M01_SENS.json,b25365361ba40998bd782a96a2802c888711442d1f8dd2fc5606bd8b827429fd,True,1,352,31c28068f5e138c976fbb0fd96a62f1dcd2dc3c67301fb335e89aed82e1e2475,M,M_RING,b45627ba5ed5831c0c4350480da6539ec0dde30ebb5e5eec0ff4fb8bca73a48f,352,1.0,86.755369,192879,4011085,b4b61153f61fb5af047c34fcaa9bb1a233cc033af8ccc3c8bb58f2597c571cf9,True,SUCCESS_H2S,False,RING,460.218191,True,196.043242
6,COORD_CC_C04_PLC_C04_M02;COORD_CC_C04_PLC_C04_M03;IC_NEXT_CC_C04;IC_PREV_CC_C05;STAT_PLC_C04_M02;STAT_PLC_C04_M03,0.017045454545454544,H2S,True,35,23.804508,113910,2455286,False,0.0,4.653828,,l_SW_C04_M01_SENS_SW_C04_M02_ACT,97.772729,False,ba8b68000c3fdced0ab4368572c055793dbf1c035e605df503bcf0b8337e5c67,True,212.00942600000002,20766720,1.4786842968010296,True,41.098026,profiles/M_RING/l_SW_C04_M01_SENS_SW_C04_M02_ACT.json,aee986c5e012092b4f33d723fc71e7f955fa92e0eeca93b9943278dba999a2aa,True,1,352,210dbfffa749ba79ef228a0406cc7b0d5aefd3d4d8561295ba37b5e14d28b25b,M,M_RING,b56a2aa6cef9d271778fa75868f771e3f9768394d055dd7097df6fa155b662f2,352,1.0,73.968221,113613,2454815,e6210b748522a415d1933d49b4380f11cbe6fdb1dc80293eaf1c50cddf9b6191,True,SUCCESS_H2S,False,RING,313.495009,True,136.735705
10,CMD_PLC_C04_M02_A1_C04_M02;CMD_PLC_C04_M02_A2_C04_M02;CMD_PLC_C04_M02_A3_C04_M02;CMD_PLC_C04_M02_A4_C04_M02;COORD_CC_C04_PLC_C04_M02;COORD_CC_C04_PLC_C04_M03;IC_NEXT_CC_C04;IC_PREV_CC_C05;STAT_PLC_C04_M02;STAT_PLC_C04_M03,0.028409090909090908,H2S,True,36,27.709735,173460,3760621,False,0.0,9.730315,,l_SW_C04_M02_ACT_SW_C04_M02_CTRL,118.179459,False,ba8b68000c3fdced0ab4368572c055793dbf1c035e605df503bcf0b8337e5c67,True,212.00942600000002,26722304,2.149114110615063,True,36.309236,profiles/M_RING/l_SW_C04_M02_ACT_SW_C04_M02_CTRL.json,189f4aa34d7f0f2605e5089980d763dcf83a5048d43e90697edc2103856d3d8e,True,1,352,b9fa11a4490855427e62fb89387bb81870a8a3c5293f8736dd12ccc9a37d2a33,M,M_RING,9c371ebbea54cf451cc6d447d1e1151fefa3029270ba571e14dfc093a5aa6c5b,352,1.0,90.469724,173082,3760034,46f98e6ece5e01ccf922d4cb8769226d34e925fb345f3a4722c5be5a3657dd01,True,SUCCESS_H2S,False,RING,455.632449,True,228.941272
12,COORD_CC_C04_PLC_C04_M03;IC_NEXT_CC_C04;IC_PREV_CC_C05;SC_S1_C04_M02;SC_S2_C04_M02;SC_S3_C04_M02;SC_S4_C04_M02;SF_S1_C04_M02;SF_S2_C04_M02;SF_S3_C04_M02;SF_S4_C04_M02;STAT_PLC_C04_M03,0.03409090909090909,H2S,True,37,25.980708,187322,3901091,False,0.0,4.871703,,l_SW_C04_M02_CTRL_SW_C04_M02_SENS,114.209209,False,ba8b68000c3fdced0ab4368572c055793dbf1c035e605df503bcf0b8337e5c67,True,212.00942600000002,27652096,2.161976666075215,True,79.949784,profiles/M_RING/l_SW_C04_M02_CTRL_SW_C04_M02_SENS.json,96da98eba00cad7aeb0a3dc45a6d00ae42294060be59a4b5267fe4a3c317def5,True,1,352,6432fc20b57a458127a39e960c4c4cb25b08b080d8ae18de05fc91f2b6bd975c,M,M_RING,f426be22d38cdbfecf5ab1f13bd92106ab6e925526865ba6a5e068851a11e73b,352,1.0,88.228501,186924,3900535,def58bddd7ee24b53b44fc9bf758a63ca83c40864470c09d8aab18a0a95db75e,True,SUCCESS_H2S,False,RING,458.359432,True,189.59812
4,COORD_CC_C04_PLC_C04_M03;IC_NEXT_CC_C04;IC_PREV_CC_C05;STAT_PLC_C04_M03,0.011363636363636364,H2S,True,38,24.360400000000002,108876,2343148,False,0.0,7.408652,,l_SW_C04_M02_SENS_SW_C04_M03_ACT,109.935242,False,ba8b68000c3fdced0ab4368572c055793dbf1c035e605df503bcf0b8337e5c67,True,212.00942600000002,20246528,1.5931224539044786,True,51.880397,profiles/M_RING/l_SW_C04_M02_SENS_SW_C04_M03_ACT.json,f1cd2837ea29d0fdef977c741be3e96fcea08dbb6742cab1d4b1a771165a5714,True,1,352,7e6118f3a73e56b9972b7686ec90f9e6e8d2d6ef733bcbf2565bfb61b24f2753,M,M_RING,484b56ff795ab5787f79ee113f1e1f8065b803c9aa6e2d1a3b5496e156709eb0,352,1.0,85.574842,108562,2342723,e58448d8d2f95950201342082ebe497d84301e8e924944312c00d97600a64842,True,SUCCESS_H2S,False,RING,337.756977,True,129.375397
8,CMD_PLC_C04_M03_A1_C04_M03;CMD_PLC_C04_M03_A2_C04_M03;CMD_PLC_C04_M03_A3_C04_M03;CMD_PLC_C04_M03_A4_C04_M03;COORD_CC_C04_PLC_C04_M03;IC_NEXT_CC_C04;IC_PREV_CC_C05;STAT_PLC_C04_M03,0.022727272727272728,H2S,True,39,26.000728000000002,168182,3643694,False,0.0,9.225999,,l_SW_C04_M03_ACT_SW_C04_M03_CTRL,108.933207,False,ba8b68000c3fdced0ab4368572c055793dbf1c035e605df503bcf0b8337e5c67,True,212.00942600000002,26382336,2.178242164572437,True,89.864047,profiles/M_RING/l_SW_C04_M03_ACT_SW_C04_M03_CTRL.json,0c043257b38f82551c47b5efe158f4448928f09e0d74d31e05cdf87db933a1fa,True,1,352,c1ea6daa6bb035da17dbd02200f53808c3b66134fe995481368792047497021d,M,M_RING,6b6d78c7dce69895bb6898ac072eee57697ce9e94d194fbdd7bef1eb5f666938,352,1.0,82.932479,167895,3643153,cc91bba6dcc67b17824b6bc4a5e9ccd44c8ed6032a3ad1efe81e01357cc2057c,True,SUCCESS_H2S,False,RING,461.807871,True,188.132223
10,IC_NEXT_CC_C04;IC_PREV_CC_C05;SC_S1_C04_M03;SC_S2_C04_M03;SC_S3_C04_M03;SC_S4_C04_M03;SF_S1_C04_M03;SF_S2_C04_M03;SF_S3_C04_M03;SF_S4_C04_M03,0.028409090909090908,H2S,True,40,31.007077000000002,180021,3797297,False,0.0,8.353918,,l_SW_C04_M03_CTRL_SW_C04_M03_SENS,124.06931,False,ba8b68000c3fdced0ab4368572c055793dbf1c035e605df503bcf0b8337e5c67,True,212.00942600000002,27205632,2.169729217605636,True,67.334036,profiles/M_RING/l_SW_C04_M03_CTRL_SW_C04_M03_SENS.json,6ccc97935f376663230a8e29e41f25a67836f21c9625c049c00391a3cd608159,True,1,352,9c0ed67d9a60127d9a800ac439bf51c385640c06856391c57d38a332876fdcf5,M,M_RING,4d07aa9c88307976ec91013163630a945b39ec6f4651b402cb08fc99ee9182db,352,1.0,93.06223299999999,179732,3796787,76f23ffedeeee65b293eb8f41acf9f2fe02a39ffb31e37a40f89f276d98ecc87,True,SUCCESS_H2S,False,RING,460.003046,True,196.234749
2,IC_NEXT_CC_C04;IC_PREV_CC_C05,0.005681818181818182,H2S,True,41,26.922062,101948,2240732,False,0.0,7.488074,,l_SW_C04_M03_SENS_SW_C05_CC,113.74789,False,ba8b68000c3fdced0ab4368572c055793dbf1c035e605df503bcf0b8337e5c67,True,212.00942600000002,19738624,1.523961816678849,True,39.131515,profiles/M_RING/l_SW_C04_M03_SENS_SW_C05_CC.json,4a9e70c8bef185b05a50ecd9046e8ef509000da6c7ed7339a123d734b5b082b0,True,1,352,e72146da77b26bbdd0855366ceb5d69324a6e3ecd6bf2f54fce446eabd16005f,M,M_RING,aee369c08dd1667e0f924d8cc2594f6194287eaf5fd9779fc40e889110e81899,352,1.0,86.825828,101659,2240368,36156020142a4f4f883fd4cfd1e78a18e73e73f7d883c11daea12bd784ee3202,True,SUCCESS_H2S,False,RING,323.09427,True,124.319007
8,COORD_CC_C05_PLC_C05_M01;COORD_CC_C05_PLC_C05_M02;COORD_CC_C05_PLC_C05_M03;IC_NEXT_CC_C05;IC_PREV_CC_C06;STAT_PLC_C05_M01;STAT_PLC_C05_M02;STAT_PLC_C05_M03,0.022727272727272728,H2S,True,42,27.130611,119820,2572322,False,0.0,5.84646,,l_SW_C05_CC_SW_C05_M01_ACT,109.84262,False,ba8b68000c3fdced0ab4368572c055793dbf1c035e605df503bcf0b8337e5c67,True,212.00942600000002,21426176,1.5810022805306778,True,39.355233,profiles/M_RING/l_SW_C05_CC_SW_C05_M01_ACT.json,545f9c290e0ff571d1d66a6734caaf77959456f5d1766b5cd0156f693f6adbb8,True,1,352,01d9efaefd77493dbb6afc87cb7fa730a53d6cbb33a68b37500246cbeea61f79,M,M_RING,80a3cd392e887f93385374dec2e0f6b00204cc8ad0e3c5f6d7c3fc81f38e47f8,352,1.0,82.712009,119556,2571823,74abce4eef2c5cfb36ad49158387bfb72ea92e5dd2492b89992bb2d552028f7f,True,SUCCESS_H2S,False,RING,335.187386,True,134.98455
12,CMD_PLC_C05_M01_A1_C05_M01;CMD_PLC_C05_M01_A2_C05_M01;CMD_PLC_C05_M01_A3_C05_M01;CMD_PLC_C05_M01_A4_C05_M01;COORD_CC_C05_PLC_C05_M01;COORD_CC_C05_PLC_C05_M02;COORD_CC_C05_PLC_C05_M03;IC_NEXT_CC_C05;IC_PREV_CC_C06;STAT_PLC_C05_M01;STAT_PLC_C05_M02;STAT_PLC_C05_M03,0.03409090909090909,H2S,True,43,27.3688,179233,3875526,False,0.0,6.80523,,l_SW_C05_M01_ACT_SW_C05_M01_CTRL,131.709728,False,ba8b68000c3fdced0ab4368572c055793dbf1c035e605df503bcf0b8337e5c67,True,212.00942600000002,27070464,2.2003320456138584,True,77.433083,profiles/M_RING/l_SW_C05_M01_ACT_SW_C05_M01_CTRL.json,5d4961b56357b1b8d06589d60d735ca17b2a4feb7665c94a0c50a4f746c2a58f,True,1,352,feceb496c66d5b337159e665a3fb0144b0d728de9eae108b6b5564bfc0288ae8,M,M_RING,81624cffbd470832c93403cfb3774c492c9f2c2f37bd429839c775f4db6520de,352,1.0,104.34092800000002,178940,3874893,1f544cd976b79627bb5fd333aedb531400a7974f753d6a14fa41ba7f5cb4c007,True,SUCCESS_H2S,False,RING,466.491134,True,191.878331
14,COORD_CC_C05_PLC_C05_M02;COORD_CC_C05_PLC_C05_M03;IC_NEXT_CC_C05;IC_PREV_CC_C06;SC_S1_C05_M01;SC_S2_C05_M01;SC_S3_C05_M01;SC_S4_C05_M01;SF_S1_C05_M01;SF_S2_C05_M01;SF_S3_C05_M01;SF_S4_C05_M01;STAT_PLC_C05_M02;STAT_PLC_C05_M03,0.03977272727272727,H2S,True,44,30.012964999999998,193831,4013509,False,0.0,6.667053,,l_SW_C05_M01_CTRL_SW_C05_M01_SENS,141.704064,False,ba8b68000c3fdced0ab4368572c055793dbf1c035e605df503bcf0b8337e5c67,True,212.00942600000002,28160000,2.4537569004125315,True,75.611268,profiles/M_RING/l_SW_C05_M01_CTRL_SW_C05_M01_SENS.json,ec6957ce426b846b777741ce071914dceef6ac0c6b35eefdb56ad24d6c2dbc03,True,1,352,d5a18f662b8f45671c1db04e476ed47c4acdaea161380bc94fa1023511b66056,M,M_RING,b6b9658da7663775c9cb1248c1961b072414d96299dd752155ea9fb6e51a0238,352,1.0,111.691099,193519,4012907,e6750f3e681ca0b49acb61d3734f22af920fca3ac6ecbe6be3b3d52a1fab2910,True,SUCCESS_H2S,False,RING,520.219592,True,231.795627
6,COORD_CC_C05_PLC_C05_M02;COORD_CC_C05_PLC_C05_M03;IC_NEXT_CC_C05;IC_PREV_CC_C06;STAT_PLC_C05_M02;STAT_PLC_C05_M03,0.017045454545454544,H2S,True,45,29.560443,114177,2455139,False,0.0,12.456161,,l_SW_C05_M01_SENS_SW_C05_M02_ACT,104.94606,False,ba8b68000c3fdced0ab4368572c055793dbf1c035e605df503bcf0b8337e5c67,True,212.00942600000002,20602880,1.5882005453851846,True,42.157376,profiles/M_RING/l_SW_C05_M01_SENS_SW_C05_M02_ACT.json,ce64d3f332de710523d76289e49ee62beae827c78e11eef6f336ec041fa603b0,True,1,352,7048ab2b3891682e54ca486b5682363fefb9a04783957e9b3448468a7e37ff8f,M,M_RING,4c32346b4136eaa020708b81a0f3a5b78856298b6ef376e7f0b722cc3084321e,352,1.0,75.385617,113868,2454668,2163d315ce7db35b62066aec238ae128b284fdadcc62cb0862142e7e22e74964,True,SUCCESS_H2S,False,RING,336.713486,True,134.801654
10,CMD_PLC_C05_M02_A1_C05_M02;CMD_PLC_C05_M02_A2_C05_M02;CMD_PLC_C05_M02_A3_C05_M02;CMD_PLC_C05_M02_A4_C05_M02;COORD_CC_C05_PLC_C05_M02;COORD_CC_C05_PLC_C05_M03;IC_NEXT_CC_C05;IC_PREV_CC_C06;STAT_PLC_C05_M02;STAT_PLC_C05_M03,0.028409090909090908,H2S,True,46,25.934706,173768,3763160,False,0.0,5.900616,,l_SW_C05_M02_ACT_SW_C05_M02_CTRL,130.055155,False,ba8b68000c3fdced0ab4368572c055793dbf1c035e605df503bcf0b8337e5c67,True,212.00942600000002,26722304,1.9965548465755478,True,52.797795,profiles/M_RING/l_SW_C05_M02_ACT_SW_C05_M02_CTRL.json,9b1e198d81cc5fca5b1d69104865386e3de2bb7420d452e1ff0f716062dc6271,True,1,352,f977b06a2a2ea36f6b68a92e4e28303588d3e0fc5003efdea5de135141e8bfe7,M,M_RING,4873783fd415be1b2b6875c2eda59221ad86ea94d16a348b4bd75a705898767e,352,1.0,104.12044900000001,173422,3762573,237c78e9799a8f51e3d63f5390e19cf481c9ab26035b812675dc9b6eaf80608b,True,SUCCESS_H2S,False,RING,423.288447,True,175.992955
12,COORD_CC_C05_PLC_C05_M03;IC_NEXT_CC_C05;IC_PREV_CC_C06;SC_S1_C05_M02;SC_S2_C05_M02;SC_S3_C05_M02;SC_S4_C05_M02;SF_S1_C05_M02;SF_S2_C05_M02;SF_S3_C05_M02;SF_S4_C05_M02;STAT_PLC_C05_M03,0.03409090909090909,H2S,True,47,27.318022,186835,3889745,False,0.0,5.381028,,l_SW_C05_M02_CTRL_SW_C05_M02_SENS,132.981519,False,ba8b68000c3fdced0ab4368572c055793dbf1c035e605df503bcf0b8337e5c67,True,212.00942600000002,27656192,2.107379202092646,True,63.153471,profiles/M_RING/l_SW_C05_M02_CTRL_SW_C05_M02_SENS.json,3e4ba1e2863ddccc8d71114663b55be33f551156f78c628c6e2651d373b7d8fc,True,1,352,5559598d3b40af2ea53c82c60ba82317ae7868365b1235deced91705167e60e1,M,M_RING,ee5cbf2d5c06a60f5d98192877f96831643146af6625bbd67e7dcf64783d2046,352,1.0,105.66349699999999,186454,3889189,d6ac158f0f9638ffb67b9b607d45b3c47816bcba330928985b463a7a8df36d08,True,SUCCESS_H2S,False,RING,446.784255,True,176.42643
